title_id,title,publisher,isbn,rank,weeks_on_list,list_id,bestsellers_date
183,THE BAD GUYS,Scholastic,9781338189636,8,23,10,2019-01-19
184,WHO WAS/IS . . . ?,Penguin Workshop,9780448447230,9,62,10,2019-01-19
100,PERCY JACKSON & THE OLYMPIANS,Disney-Hyperion,9780786838653,10,493,10,2019-01-19
103,THE HATE U GIVE,Balzer & Bray,9780062498533,1,99,11,2019-01-19
185,"THE FORK, THE WITCH, AND THE WORM",Knopf,9781984894861,2,3,11,2019-01-19
186,THE WICKED KING,"Little, Brown",9780316310352,3,2,11,2019-01-19
3336,THE WICKED KING,"Little, Brown",9780316310352,3,2,11,2019-01-19
187,THE GILDED WOLVES,Wednesday,9781250144546,4,1,11,2019-01-19
3352,THE GILDED WOLVES,Wednesday,9781250144546,4,1,11,2019-01-19
188,TWO CAN KEEP A SECRET,Delacorte,9781524714727,5,2,11,2019-01-19
3319,TWO CAN KEEP A SECRET,Delacorte,9781524714727,5,2,11,2019-01-19
111,FIVE FEET APART,Simon & Schuster,9781534437333,6,7,11,2019-01-19
3316,FIVE FEET APART,Simon & Schuster,9781534437333,6,7,11,2019-01-19
189,WE ARE DISPLACED,"Little, Brown",9780316523646,7,2,11,2019-01-19
104,DEAR EVAN HANSEN: THE NOVEL,Poppy,9780316420235,8,15,11,2019-01-19
106,CHILDREN OF BLOOD AND BONE,Holt,9781250170972,9,46,11,2019-01-19
110,WHAT IF IT'S US,Balzer & Bray,9780062795250,10,14,11,2019-01-19
4,WHERE THE CRAWDADS SING,Penguin Audio,9780525640370,1,0,12,2019-01-19
116,THEN SHE WAS GONE,Dreamscape Media,9781520098272,2,0,12,2019-01-19
10,NINE PERFECT STRANGERS,Macmillan Audio,9781427299130,3,0,12,2019-01-19
1,THE RECKONING,Random House Audio,9780525639268,4,0,12,2019-01-19
114,CIRCE,Hachette Audio,9781478975311,5,0,12,2019-01-19
190,NEVERWHERE,HarperAudio,9780061549113,6,0,12,2019-01-19
160,VERSES FOR THE DEAD,Hachette Audio,9781549142215,7,0,12,2019-01-19
117,A GAME OF THRONES,Random House Audio,9781415900642,8,0,12,2019-01-19
38,ELEANOR OLIPHANT IS COMPLETELY FINE,Penguin Audio,9781524749699,9,0,12,2019-01-19
115,THE NAME OF THE WIND,Brilliance Audio,9781423389309,10,0,12,2019-01-19
191,ON THE SHOULDERS OF TITANS,Podium,9781772308082,11,0,12,2019-01-19
192,OUTLANDER,Recorded Books,9781436101288,12,0,12,2019-01-19
193,HOLDING,Simon & Schuster Audio,9781508245216,13,0,12,2019-01-19
2,EVERY BREATH,Hachette Audio,9781478992660,14,0,12,2019-01-19
40,ONE DAY IN DECEMBER,Random House Audio,9781984827135,15,0,12,2019-01-19
16,BECOMING,Random House Audio,9780525633686,1,0,13,2019-01-19
18,EDUCATED,Random House Audio,9780525528067,2,0,13,2019-01-19
20,SAPIENS,Harper Audio,9780062796233,3,0,13,2019-01-19
30,BAD BLOOD,Random House Audio,9780525642848,4,0,13,2019-01-19
120,EXTREME OWNERSHIP,Macmillan Audio,9781427264305,5,0,13,2019-01-19
119,BORN A CRIME,Audible Studios,9781603932158,6,0,13,2019-01-19
122,THE POWER OF HABIT,Random House Audio,9780307966650,7,0,13,2019-01-19
150,THE FIRST CONSPIRACY,Macmillan Audio,9781427299178,8,0,13,2019-01-19
51,MY OWN WORDS,Simon & Schuster Audio,9781508226291,9,0,13,2019-01-19
156,THE TRUTHS WE HOLD,Penguin Audio,9781984885722,10,0,13,2019-01-19
153,THE LIBRARY BOOK,Simon & Schuster Audio,9781508266488,11,0,13,2019-01-19
125,HOW TO CHANGE YOUR MIND,Penguin Audio,9780525627166,12,0,13,2019-01-19
121,21 LESSONS FOR THE 21ST CENTURY,Random House Audio,9780525639862,13,0,13,2019-01-19
56,"THINKING, FAST AND SLOW",Random House Audio,9780739357996,14,0,13,2019-01-19
194,I'LL BE GONE IN THE DARK,HarperAudio,9780062798695,15,0,13,2019-01-19
30,BAD BLOOD,Knopf,9781524731663,1,0,14,2019-01-19
128,ATOMIC HABITS,Avery,9780735211292,2,0,14,2019-01-19
127,DARE TO LEAD,Random House,9780399592522,3,0,14,2019-01-19
195,MAID,Hachette,9780316505116,4,0,14,2019-01-19
22,LEADERSHIP,Simon & Schuster,9781476795928,5,0,14,2019-01-19
173,BEST SELF,Dey St.,9780062911735,6,0,14,2019-01-19
120,EXTREME OWNERSHIP,St. Martin's,9781250183866,7,0,14,2019-01-19
129,PRINCIPLES,Simon & Schuster,9781501124020,8,0,14,2019-01-19
57,GRIT,Scribner,9781501111112,9,0,14,2019-01-19
196,THE BULLET JOURNAL METHOD,Portfolio,9780525533337,10,0,14,2019-01-19
20,SAPIENS,Harper Perennial,9780062316110,1,0,15,2019-01-19
121,21 LESSONS FOR THE 21ST CENTURY,Spiegel & Grau,9780525512172,2,0,15,2019-01-19
24,BRIEF ANSWERS TO THE BIG QUESTIONS,Bantam,9781984819192,3,0,15,2019-01-19
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,4,0,15,2019-01-19
164,BEING MORTAL,Picador,9781250076229,5,0,15,2019-01-19
125,HOW TO CHANGE YOUR MIND,Penguin Press,9781594204227,6,0,15,2019-01-19
35,ASTROPHYSICS FOR PEOPLE IN A HURRY,Norton,9780393609394,7,0,15,2019-01-19
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,8,0,15,2019-01-19
122,THE POWER OF HABIT,Random House,9780812981605,9,0,15,2019-01-19
165,THE IMMORTAL LIFE OF HENRIETTA LACKS,Broadway,9781400052189,10,0,15,2019-01-19
52,SHOE DOG,Scribner,9781501135927,1,0,16,2019-01-19
134,THIS IS THE DAY,WaterBrook,9780525650300,2,0,16,2019-01-19
36,THE MAMBA MENTALITY,"Melcher/MCD/Farrar, Straus & Giroux",9780374201234,3,0,16,2019-01-19
197,ENDURE,Morrow,9780062499974,4,0,16,2019-01-19
135,RACING TO THE FINISH,Thomas Nelson,9780785221609,5,0,16,2019-01-19
198,TB12 METHOD,Simon & Schuster,9781501180736,6,0,16,2019-01-19
133,THE BIG FELLA,Harper,9780062380227,7,0,16,2019-01-19
199,FLY GIRLS,Eamon Dolan/Houghton Mifflin Harcourt,9781328876720,8,0,16,2019-01-19
140,BELICHICK,Houghton Mifflin Harcourt,9780544786752,9,0,16,2019-01-19
200,UNBROKEN,Random House,9780812987119,10,0,16,2019-01-19
4,WHERE THE CRAWDADS SING,Putnam,9780735219113,1,23,1,2019-02-16
8,THE TATTOOIST OF AUSCHWITZ,Harper,9780062797155,2,23,1,2019-02-16
201,CONNECTIONS IN DEATH,St. Martin's,9781250201584,3,2,1,2019-02-16
202,THE LOST GIRLS OF PARIS,Park Row,9780778330271,4,3,1,2019-02-16
3059,THE LOST GIRLS OF PARIS,Park Row,9780778330271,4,3,1,2019-02-16
203,THE SILENT PATIENT,Celadon,9781250301710,5,2,1,2019-02-16
3032,THE SILENT PATIENT,Celadon,9781250301710,5,2,1,2019-02-16
204,THE WEDDING GUEST,Ballantine,9780525618508,6,2,1,2019-02-16
38,ELEANOR OLIPHANT IS COMPLETELY FINE,Penguin,9780735220690,7,26,1,2019-02-16
143,AN ANONYMOUS GIRL,St. Martin's,9781250314208,8,6,1,2019-02-16
3036,AN ANONYMOUS GIRL,St. Martin's,9781250314208,8,6,1,2019-02-16
1,THE RECKONING,Doubleday,9780385544153,9,17,1,2019-02-16
205,"BLACK LEOPARD, RED WOLF",Riverhead,9780735220171,10,2,1,2019-02-16
3080,"BLACK LEOPARD, RED WOLF",Riverhead,9780735220171,10,2,1,2019-02-16
206,AN AMERICAN MARRIAGE,Algonquin,9781616208684,11,12,1,2019-02-16
207,LUCK OF THE DEVIL,Meghan March,9781943796236,12,1,1,2019-02-16
208,SHELTER FOR QUINN,Susan Stoker,A00B07DVR4BSL,13,1,1,2019-02-16
209,FIFTY FIFTY,"Little, Brown",9781538760666,14,4,1,2019-02-16
210,LILAC GIRLS,Ballantine,9781101883068,15,21,1,2019-02-16
16,BECOMING,Crown,9781524763138,1,14,2,2019-02-16
18,EDUCATED,Random House,9780399590504,2,52,2,2019-02-16
211,GRATEFUL AMERICAN,Thomas Nelson,9781400208128,3,1,2,2019-02-16
30,BAD BLOOD,Knopf,9781524731663,4,28,2,2019-02-16
20,SAPIENS,Harper,9780062316110,5,60,2,2019-02-16
119,BORN A CRIME,Spiegel & Grau,9780399588198,6,34,2,2019-02-16
150,THE FIRST CONSPIRACY,Flatiron,9781250130334,7,6,2,2019-02-16
195,MAID,Hachette,9780316505116,8,4,2,2019-02-16
154,WOMEN ROWING NORTH,Bloomsbury,9781632869609,9,5,2,2019-02-16
153,THE LIBRARY BOOK,Simon & Schuster,9781476740188,10,13,2,2019-02-16
49,KILLERS OF THE FLOWER MOON,Doubleday,9780307742483,11,65,2,2019-02-16
212,MIDNIGHT IN CHERNOBYL,Simon & Schuster,9781501134647,12,1,2,2019-02-16
213,LET ME FINISH,Hachette,9780316421799,13,3,2,2019-02-16
214,SHORTEST WAY HOME,Liveright,9781631494369,14,1,2,2019-02-16
215,A SERIAL KILLER'S DAUGHTER,Thomas Nelson,9781400201754,15,3,2,2019-02-16
4,WHERE THE CRAWDADS SING,Putnam,9780735219090,1,24,3,2019-02-16
205,"BLACK LEOPARD, RED WOLF",Riverhead,9780735220171,2,2,3,2019-02-16
3080,"BLACK LEOPARD, RED WOLF",Riverhead,9780735220171,2,2,3,2019-02-16
201,CONNECTIONS IN DEATH,St. Martin's,9781250201577,3,2,3,2019-02-16
143,AN ANONYMOUS GIRL,St. Martin's,9781250314208,4,6,3,2019-02-16
3036,AN ANONYMOUS GIRL,St. Martin's,9781250314208,4,6,3,2019-02-16
203,THE SILENT PATIENT,Celadon,9781250301697,5,2,3,2019-02-16
3032,THE SILENT PATIENT,Celadon,9781250301697,5,2,3,2019-02-16
1,THE RECKONING,Doubleday,9780385544153,6,17,3,2019-02-16
216,DEVOTIONS,Penguin Press,9780399563249,7,3,3,2019-02-16
3,FIRE AND BLOOD,Bantam,9781524796280,8,13,3,2019-02-16
217,LOVE POEMS FOR MARRIED PEOPLE,Putnam,9780525540007,9,1,3,2019-02-16
218,EARLY RISER,Viking,9780670025039,10,1,3,2019-02-16
219,THE NIGHT TIGER,Flatiron,9781250175458,11,1,3,2019-02-16
3064,THE NIGHT TIGER,Flatiron,9781250175458,11,1,3,2019-02-16
141,LIAR LIAR,"Little, Brown",9780316418249,12,5,3,2019-02-16
204,THE WEDDING GUEST,Ballantine,9780525618492,13,2,3,2019-02-16
114,CIRCE,"Little, Brown",9780316556347,14,11,3,2019-02-16
220,THE LAST ROMANTICS,Morrow,9780062358202,15,2,3,2019-02-16
3023,THE LAST ROMANTICS,Morrow,9780062358202,15,2,3,2019-02-16
16,BECOMING,Crown,9781524763138,1,14,4,2019-02-16
18,EDUCATED,Random House,9780399590504,2,52,4,2019-02-16
211,GRATEFUL AMERICAN,Thomas Nelson,9781400208128,3,1,4,2019-02-16
150,THE FIRST CONSPIRACY,Flatiron,9781250130334,4,6,4,2019-02-16
30,BAD BLOOD,Knopf,9781524731656,5,18,4,2019-02-16
154,WOMEN ROWING NORTH,Bloomsbury,9781632869609,6,5,4,2019-02-16
195,MAID,Hachette,9780316505116,7,4,4,2019-02-16
213,LET ME FINISH,Hachette,9780316421799,8,3,4,2019-02-16
214,SHORTEST WAY HOME,Liveright,9781631494369,9,1,4,2019-02-16
17,THE POINT OF IT ALL,Crown Forum,9781984825483,10,11,4,2019-02-16
221,TEAM OF VIPERS,Thomas Dunne/St. Martin’s,9781250223890,11,3,4,2019-02-16
222,THE SOURCE OF SELF-REGARD,Knopf,9780525521037,12,1,4,2019-02-16
35,ASTROPHYSICS FOR PEOPLE IN A HURRY,Norton,9780393609394,13,81,4,2019-02-16
223,PARKLAND,Harper,9780062882943,14,1,4,2019-02-16
224,FIGURING,Pantheon,9781524748135,15,2,4,2019-02-16
8,THE TATTOOIST OF AUSCHWITZ,Harper,9780062797155,1,24,5,2019-02-16
202,THE LOST GIRLS OF PARIS,Park Row,9780778330271,2,3,5,2019-02-16
3059,THE LOST GIRLS OF PARIS,Park Row,9780778330271,2,3,5,2019-02-16
38,ELEANOR OLIPHANT IS COMPLETELY FINE,Penguin,9780735220690,3,37,5,2019-02-16
225,THE IMMORTALISTS,Putnam,9780735215092,4,2,5,2019-02-16
206,AN AMERICAN MARRIAGE,Algonquin,9781616208684,5,2,5,2019-02-16
226,JUROR #3,Grand Central,9781538760772,6,1,5,2019-02-16
13,MILK AND HONEY,Andrews McMeel,9781449474256,7,149,5,2019-02-16
43,LESS,Back Bay,9780316316132,8,39,5,2019-02-16
6,A DOG'S WAY HOME,Forge,9781250301895,9,12,5,2019-02-16
116,THEN SHE WAS GONE,Atria,9781501154652,10,7,5,2019-02-16
145,THE HOUSE NEXT DOOR,Grand Central,9781538713891,11,6,5,2019-02-16
227,THE PROPOSAL,Berkley,9780399587689,12,4,5,2019-02-16
48,THE WIFE BETWEEN US,St. Martin's,9781250130945,13,15,5,2019-02-16
39,THE SUN AND HER FLOWERS,Andrews McMeel,9781449486792,14,72,5,2019-02-16
37,CRAZY RICH ASIANS,Anchor,9780345803788,15,41,5,2019-02-16
20,SAPIENS,Harper Perennial,9780062316110,1,40,6,2019-02-16
119,BORN A CRIME,Spiegel & Grau,9780399588198,2,1,6,2019-02-16
58,WHITE FRAGILITY,Beacon Press,9780807047415,3,32,6,2019-02-16
49,KILLERS OF THE FLOWER MOON,Vintage,9780307742483,4,46,6,2019-02-16
228,THE COLLECTED SCHIZOPHRENIAS,Graywolf,9781555978273,5,2,6,2019-02-16
229,FASCISM: A Warning,Harper Perennial,9780062802200,6,2,6,2019-02-16
50,THE INNOCENT MAN,Bantam/Dell,9780385340915,7,49,6,2019-02-16
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,8,17,6,2019-02-16
57,GRIT,Scribner,9781501111112,9,25,6,2019-02-16
52,SHOE DOG,Scribner,9781501135927,10,31,6,2019-02-16
62,BEAUTIFUL BOY,Mariner,9781328974716,11,23,6,2019-02-16
55,JUST MERCY,Spiegel & Grau,9780812984965,12,140,6,2019-02-16
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,13,202,6,2019-02-16
230,HILLBILLY ELEGY,Harper,9780062300553,14,33,6,2019-02-16
166,THE NEW JIM CROW,New Press,9781595586438,15,186,6,2019-02-16
64,"GIRL, WASH YOUR FACE",Thomas Nelson,9781400201655,1,45,7,2019-02-16
231,DREYER'S ENGLISH,Random House,9780812995701,2,3,7,2019-02-16
168,THE LIFE-CHANGING MAGIC OF TIDYING UP,Ten Speed,9781607747307,3,153,7,2019-02-16
67,THE SUBTLE ART OF NOT GIVING A F*CK,HarperOne/HarperCollins,9780062457714,4,114,7,2019-02-16
232,THE FIVE LOVE LANGUAGES,Northfield,9780802412706,5,268,7,2019-02-16
68,YOU ARE A BADASS,Running Press,9780762447695,6,159,7,2019-02-16
169,IT'S NOT SUPPOSED TO BE THIS WAY,Thomas Nelson,9780718039851,7,9,7,2019-02-16
63,HOMEBODY,Harper Design,9780062801975,8,13,7,2019-02-16
233,UNDER PRESSURE,Ballantine,9780399180057,9,1,7,2019-02-16
171,SALT FAT ACID HEAT,Simon & Schuster,9781476753836,10,18,7,2019-02-16
73,WONDER,Knopf,9780375869020,1,184,8,2019-02-16
234,LITTLE LEADERS,"Little, Brown",9780316475112,2,22,8,2019-02-16
175,MAX AND THE MIDKNIGHTS,Crown,9781101931080,3,6,8,2019-02-16
235,THE WILD ROBOT,"Little, Brown",9780316381994,4,48,8,2019-02-16
80,WISHTREE,Feiwel and Friends,9781250043221,5,62,8,2019-02-16
77,DOG DIARIES,jimmy patterson,9780316487481,6,10,8,2019-02-16
176,REFUGEE,Scholastic,9780545880831,7,45,8,2019-02-16
178,BLENDED,Atheneum/Caitlyn Dlouhy,9781442495005,8,5,8,2019-02-16
74,WOMEN IN SCIENCE,Ten Speed,9781607749769,9,85,8,2019-02-16
82,MINECRAFT: THE CRASH,Del Rey,9780399180668,10,22,8,2019-02-16
179,LOVE FROM THE VERY HUNGRY CATERPILLAR,Grosset & Dunlap,9780448489322,1,24,9,2019-02-16
181,PETE THE CAT: VALENTINE'S DAY IS COOL,HarperFestival,9780062198655,2,12,9,2019-02-16
236,THE GOOD EGG,HarperCollins,9780062866004,3,1,9,2019-02-16
3375,THE GOOD EGG,HarperCollins,9780062866004,3,1,9,2019-02-16
83,DRAGONS LOVE TACOS,Dial,9780803736801,4,259,9,2019-02-16
237,HUGS AND KISSES FOR THE GROUCHY LADYBUG,HarperCollins,9780062835680,5,1,9,2019-02-16
85,THE WONDERFUL THINGS YOU WILL BE,Random House,9780385376716,6,172,9,2019-02-16
90,THE BOOK WITH NO PICTURES,Dial,9780803741713,7,155,9,2019-02-16
88,THE DAY THE CRAYONS QUIT,Philomel,9780399255373,8,263,9,2019-02-16
238,LOVE: FROM SESAME STREET,Sourcebooks Jabberwocky,9781492677499,9,2,9,2019-02-16
87,P IS FOR PTERODACTYL,Sourcebooks Jabberwocky,9781492674313,10,11,9,2019-02-16
95,DOG MAN,Scholastic,9781338236576,1,77,10,2019-02-16
93,DIARY OF A WIMPY KID,Amulet,9781419727436,2,518,10,2019-02-16
94,HARRY POTTER,Scholastic,9780590353427,3,517,10,2019-02-16
97,CAPTAIN UNDERPANTS,Scholastic,9781338271508,4,158,10,2019-02-16
99,TO ALL THE BOYS I'VE LOVED BEFORE,Simon & Schuster,9781442426740,5,31,10,2019-02-16
183,THE BAD GUYS,Scholastic,9781338189636,6,26,10,2019-02-16
184,WHO WAS/IS . . . ?,Penguin Workshop,9780448450520,7,64,10,2019-02-16
96,DORK DIARIES,Simon & Schuster,9781534426382,8,279,10,2019-02-16
100,PERCY JACKSON & THE OLYMPIANS,Disney-Hyperion,9780786838653,9,497,10,2019-02-16
239,I SURVIVED,Scholastic,9781338317381,10,49,10,2019-02-16
240,ON THE COME UP,Balzer + Bray,9780062498564,1,2,11,2019-02-16
3317,ON THE COME UP,Balzer + Bray,9780062498564,1,2,11,2019-02-16
103,THE HATE U GIVE,Balzer + Bray,9780062498533,2,103,11,2019-02-16
111,FIVE FEET APART,Simon & Schuster,9781534437333,3,11,11,2019-02-16
3316,FIVE FEET APART,Simon & Schuster,9781534437333,3,11,11,2019-02-16
185,"THE FORK, THE WITCH, AND THE WORM",Knopf,9781984894861,4,7,11,2019-02-16
104,DEAR EVAN HANSEN: THE NOVEL,Poppy,9780316420235,5,19,11,2019-02-16
188,TWO CAN KEEP A SECRET,Delacorte,9781524714727,6,6,11,2019-02-16
3319,TWO CAN KEEP A SECRET,Delacorte,9781524714727,6,6,11,2019-02-16
241,KING OF SCARS,Imprint,9781250142283,7,3,11,2019-02-16
3339,KING OF SCARS,Imprint,9781250142283,7,3,11,2019-02-16
242,THE SUN IS ALSO A STAR,Delacorte,9780553496680,8,41,11,2019-02-16
106,CHILDREN OF BLOOD AND BONE,Holt,9781250170972,9,50,11,2019-02-16
107,ONE OF US IS LYING,Delacorte,9781524714680,10,76,11,2019-02-16
4,WHERE THE CRAWDADS SING,Penguin Audio,9780525640370,1,0,12,2019-02-16
203,THE SILENT PATIENT,Macmillan Audio,9781250317537,2,0,12,2019-02-16
3032,THE SILENT PATIENT,Macmillan Audio,9781250317537,2,0,12,2019-02-16
243,NORSE MYTHOLOGY,HarperAudio,9780062663641,3,0,12,2019-02-16
201,CONNECTIONS IN DEATH,Macmillan Audio,9781250318107,4,0,12,2019-02-16
244,A KILLER'S MIND,Brilliance Audio,9781543697438,5,0,12,2019-02-16
245,MISSION CRITICAL,Audible Studios,DBKADBL030732,6,0,12,2019-02-16
116,THEN SHE WAS GONE,Dreamscape Media,9781520098272,7,0,12,2019-02-16
38,ELEANOR OLIPHANT IS COMPLETELY FINE,Penguin Audio,9781524749699,8,0,12,2019-02-16
246,THE FIRST FIFTEEN LIVES OF HARRY AUGUST,Hachette Audio,9781478952947,9,0,12,2019-02-16
117,A GAME OF THRONES,Random House Audio,9781415900642,10,0,12,2019-02-16
247,THE OTHERS,Breakneck Media,DBKACX0122823,11,0,12,2019-02-16
248,A DISCOVERY OF WITCHES,Penguin Audio,9781101484531,12,0,12,2019-02-16
204,THE WEDDING GUEST,Random House Audio,9780593103302,13,0,12,2019-02-16
10,NINE PERFECT STRANGERS,Macmillan Audio,9781427299130,14,0,12,2019-02-16
249,I OWE YOU ONE,Random House Audio,9780525639671,15,0,12,2019-02-16
16,BECOMING,Random House Audio,9780525633686,1,0,13,2019-02-16
18,EDUCATED,Random House Audio,9780525528067,2,0,13,2019-02-16
250,THE THREAT,Macmillan Audio,9781250229984,3,0,13,2019-02-16
30,BAD BLOOD,Random House Audio,9780525642848,4,0,13,2019-02-16
20,SAPIENS,Harper Audio,9780062796233,5,0,13,2019-02-16
119,BORN A CRIME,Audible Studios,9781603932158,6,0,13,2019-02-16
120,EXTREME OWNERSHIP,Macmillan Audio,9781427264305,7,0,13,2019-02-16
122,THE POWER OF HABIT,Random House Audio,9780307966650,8,0,13,2019-02-16
251,THE GOOD NURSE,Hachette Audio,9781611135527,9,0,13,2019-02-16
252,CRASHES AND CRISES,The Great Courses,9781682769720,10,0,13,2019-02-16
51,MY OWN WORDS,Simon & Schuster Audio,9781508226291,11,0,13,2019-02-16
56,"THINKING, FAST AND SLOW",Random House Audio,9780739357996,12,0,13,2019-02-16
121,21 LESSONS FOR THE 21ST CENTURY,Random House Audio,9780525639862,13,0,13,2019-02-16
253,THE DICHOTOMY OF LEADERSHIP,Macmillan Audio,9781250299284,14,0,13,2019-02-16
125,HOW TO CHANGE YOUR MIND,Penguin Audio,9780525627166,15,0,13,2019-02-16
30,BAD BLOOD,Knopf,9781524731663,1,0,14,2019-02-16
127,DARE TO LEAD,Random House,9780399592522,2,0,14,2019-02-16
195,MAID,Hachette,9780316505116,3,0,14,2019-02-16
128,ATOMIC HABITS,Avery,9780735211292,4,0,14,2019-02-16
57,GRIT,Scribner,9781501111112,5,0,14,2019-02-16
254,FROM THE GROUND UP,Random House,9780525509448,6,0,14,2019-02-16
120,EXTREME OWNERSHIP,St. Martin's,9781250183866,7,0,14,2019-02-16
52,SHOE DOG,Scribner,9781501135927,8,0,14,2019-02-16
22,LEADERSHIP,Simon & Schuster,9781476795928,9,0,14,2019-02-16
255,ZUCKED,Penguin Press,9780525561354,10,0,14,2019-02-16
20,SAPIENS,Harper Perennial,9780062316110,1,0,15,2019-02-16
256,THE UNINHABITABLE EARTH,Tim Duggan,9780525576709,2,0,15,2019-02-16
59,THE BODY KEEPS THE SCORE,Penguin,9780143127741,3,0,15,2019-02-16
35,ASTROPHYSICS FOR PEOPLE IN A HURRY,Norton,9780393609394,4,0,15,2019-02-16
121,21 LESSONS FOR THE 21ST CENTURY,Spiegel & Grau,9780525512172,5,0,15,2019-02-16
56,"THINKING, FAST AND SLOW","Farrar, Straus & Giroux",9780374533557,6,0,15,2019-02-16
125,HOW TO CHANGE YOUR MIND,Penguin Press,9781594204227,7,0,15,2019-02-16
164,BEING MORTAL,Picador,9781250076229,8,0,15,2019-02-16
257,NEVER ENOUGH,Doubleday,9780385542845,9,0,15,2019-02-16
122,THE POWER OF HABIT,Random House,9780812981605,10,0,15,2019-02-16
52,SHOE DOG,Scribner,9781501135927,1,0,16,2019-02-16
198,TB12 METHOD,Simon & Schuster,9781501180736,2,0,16,2019-02-16
134,THIS IS THE DAY,WaterBrook,9780525650300,3,0,16,2019-02-16
258,ALL-AMERICAN MURDER,"Little, Brown",9781538713822,4,0,16,2019-02-16
259,GOOD TO GO,Norton,9780393254334,5,0,16,2019-02-16
133,THE BIG FELLA,Harper,9780062380227,6,0,16,2019-02-16
135,RACING TO THE FINISH,Thomas Nelson,9780785221609,7,0,16,2019-02-16
200,UNBROKEN,Random House,9780812974492,8,0,16,2019-02-16
260,THE BOYS IN THE BOAT,Penguin,9780143125471,9,0,16,2019-02-16
36,THE MAMBA MENTALITY,"Melcher/MCD/Farrar, Straus & Giroux",9780374201234,10,0,16,2019-02-16
4,WHERE THE CRAWDADS SING,Putnam,9780735219090,1,28,1,2019-03-23
261,RUN AWAY,Grand Central,9781538748480,2,1,1,2019-03-23
3038,RUN AWAY,Grand Central,9781538748480,2,1,1,2019-03-23
262,CELTIC EMPIRE,Putnam,9780735219007,3,1,1,2019-03-23
263,THE FIRST LADY,Grand Central,9781538714911,4,2,1,2019-03-23
264,THE WOMAN IN THE WINDOW,Morrow,9780062678423,5,19,1,2019-03-23
8,THE TATTOOIST OF AUSCHWITZ,Harper,9780062797155,6,28,1,2019-03-23
265,WOLF PACK,Putnam,9780525538202,7,2,1,2019-03-23
202,THE LOST GIRLS OF PARIS,Park Row,9780778330271,8,8,1,2019-03-23
3059,THE LOST GIRLS OF PARIS,Park Row,9780778330271,8,8,1,2019-03-23
266,CEMETERY ROAD,Morrow,9780062824615,9,3,1,2019-03-23
203,THE SILENT PATIENT,Celadon,9781250301710,10,7,1,2019-03-23
3032,THE SILENT PATIENT,Celadon,9781250301710,10,7,1,2019-03-23
267,DAISY JONES & THE SIX,Ballantine,9781524798628,11,3,1,2019-03-23
3052,DAISY JONES & THE SIX,Ballantine,9781524798628,11,3,1,2019-03-23
38,ELEANOR OLIPHANT IS COMPLETELY FINE,Penguin,9780735220690,12,30,1,2019-03-23
268,THE FALLEN,Grand Central,9781538761342,13,12,1,2019-03-23
269,SILENT NIGHT,Delacorte,9780399179389,14,3,1,2019-03-23
270,THE HUNTRESS,Morrow,9780062740373,15,3,1,2019-03-23
3054,THE HUNTRESS,Morrow,9780062740373,15,3,1,2019-03-23
271,THE RIGHT SIDE OF HISTORY,Broadside,9780062857903,1,1,2,2019-03-23
18,EDUCATED,Random House,9780399590504,2,57,2,2019-03-23
16,BECOMING,Crown,9781524763138,3,19,2,2019-03-23
272,"KUSHNER, INC.",St. Martin's,9781250185945,4,1,2,2019-03-23
30,BAD BLOOD,Knopf,9781524731656,5,33,2,2019-03-23
273,DOING JUSTICE,Knopf,9780525521129,6,1,2,2019-03-23
20,SAPIENS,Harper,9780062316110,7,65,2,2019-03-23
214,SHORTEST WAY HOME,Liveright,9781631494369,8,2,2,2019-03-23
119,BORN A CRIME,Spiegel & Grau,9780399588198,9,39,2,2019-03-23
274,MAMA'S LAST HUG,Norton,9780393635065,10,2,2,2019-03-23
275,MADAME FOURCADE'S SECRET WAR,Random House,9780812994766,11,3,2,2019-03-23
276,FIRST: SANDRA DAY O'CONNOR,Random House,9780399589287,12,1,2,2019-03-23
3217,FIRST: SANDRA DAY O'CONNOR,Random House,9780399589287,12,1,2,2019-03-23
256,THE UNINHABITABLE EARTH,Tim Duggan,9780525576709,13,5,2,2019-03-23
277,SAY NOTHING,Doubleday,9780385521314,14,4,2,2019-03-23
250,THE THREAT,St. Martin's,9781250207579,15,5,2,2019-03-23
4,WHERE THE CRAWDADS SING,Putnam,9780735219090,1,29,3,2019-03-23
261,RUN AWAY,Grand Central,9781538748466,2,1,3,2019-03-23
3038,RUN AWAY,Grand Central,9781538748466,2,1,3,2019-03-23
262,CELTIC EMPIRE,Putnam,9780735218994,3,1,3,2019-03-23
265,WOLF PACK,Putnam,9780525538196,4,2,3,2019-03-23
266,CEMETERY ROAD,Morrow,9780062824615,5,3,3,2019-03-23
267,DAISY JONES & THE SIX,Ballantine,9781524798628,6,3,3,2019-03-23
3052,DAISY JONES & THE SIX,Ballantine,9781524798628,6,3,3,2019-03-23
203,THE SILENT PATIENT,Celadon,9781250301697,7,7,3,2019-03-23
3032,THE SILENT PATIENT,Celadon,9781250301697,7,7,3,2019-03-23
278,THE ISLAND OF SEA WOMEN,Scribner,9781501154850,8,3,3,2019-03-23
