title,ISBN,author,genre,rating,number_of_ratings,number_of_reviews,pages,format,publish info,description,Votes
Because,ISBN not found,Mo Willems,"['Picture Books', 'Music', 'Childrens', 'Fiction', 'Storytime', 'Inspirational', 'Art']",4.31,3950,626,40,Hardcover,"First published March 5, 2019","Mo Willems, a number one New York Times best-selling author and illustrator, composes a powerful symphony of chance, discovery, persistence, and magic in this moving tale of a young girl's journey to center stage. Illustrator Amber Ren brings Willems' music to life, conducting a stunning picture-book debut.",7396
We Are (Not) Friends,ISBN not found,Anna Kang,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Humor', 'Juvenile', 'Storytime']",3.94,2652,248,40,Hardcover,"First published May 1, 2019","A Goodreads Choice Award finalist. Two fuzzy friends are having a fun playdate when a new pal hops in. As the day continues, each friend feels left out at times. It isn’t so easy to figure out how to act when everything seems to change. With humor and heart, the beloved characters from Theodor Seuss Geisel Award winner You Are (Not) Small navigate a friendship triangle as only they can.",6069
Just Because,ISBN not found,Mac Barnett,"['Picture Books', 'Childrens', 'Fiction', 'Humor', 'Family', 'Fantasy', 'Storytime']",3.80,2001,393,40,Hardcover,"First published September 10, 2019","Why is the ocean blue? What is the rain? What happened to the dinosaurs? It might be time for bed, but one child is too full of questions about the world to go to sleep just yet. Little ones and their parents will be charmed and delighted as a patient father offers up increasingly creative responses to his child’s nighttime wonderings. Any child who has ever asked “Why?” — and any parent who has attempted an explanation — will recognize themselves in this sweet storybook for dreamers who are looking for answers beyond “Just because.”Curious minds are rewarded with curious answers in a fantastical bedtime book by Mac Barnett and Isabelle Arsenault.",5807
A Piglet Named Mercy,ISBN not found,Kate DiCamillo,"['Picture Books', 'Animals', 'Childrens', 'Fiction', 'Humor', 'Family', 'Adoption']",3.97,2154,344,32,Hardcover,"First published April 2, 2019","Every porcine wonder was once a piglet! Celebrate the joy of a new arrival with this endearing picture-book prequel to the New York Times best-selling Mercy Watson series.Mr. Watson and Mrs. Watson live ordinary lives. Sometimes their lives feel a bit too ordinary. Sometimes they wish something different would happen. And one day it does, when someone unpredictable finds her way to their front door. In a delightful origin story for the star of the Mercy Watson series, a tiny piglet brings love (and chaos) to Deckawoo Drive — and the Watsons’ lives will never be the same.",5713
Pirates Don't Go to Kindergarten!,ISBN not found,Lisa     Robinson,"['Picture Books', 'School', 'Childrens', 'Pirates', 'Back To School', 'Fiction', 'Kids']",4.17,1609,212,32,Hardcover,"First published January 1, 2019","Yo, ho, ho! It’s a mutiny against kindergarten!Pirate Emma is about to start kindergarten! But Emma’s not so sure she’s ready for a new captain and crew. Especially since Cap’n Chu—the roughest, toughest, awesomest preschool cap’n ever—is right down the hall. So Emma decides to head back to the preschool ship to see if she can stir up a mutiny against kindergarten! Is that what she really wants? Or does she just miss her beloved Cap’n Chu? Batten down the hatches, mateys, because the first day of school is going to be stormy!",2943
The Proudest Blue,ISBN not found,Ibtihaj Muhammad,"['Picture Books', 'Childrens', 'Realistic Fiction', 'Family', 'Fiction', 'Religion', 'Muslims']",4.57,6593,1203,36,Hardcover,"First published October 22, 2019","A powerful, vibrantly illustrated story about the first day of school–and two sisters on one’s first day of hijab–by Olympic medalist and social justice activist Ibtihaj Muhammad.With her new backpack and light-up shoes, Faizah knows the first day of school is going to be special. It’s the start of a brand new year and, best of all, it’s her older sister Asiya’s first day of hijab–a hijab of beautiful blue fabric, like the ocean waving to the sky. But not everyone sees hijab as beautiful, and in the face of hurtful, confusing words, Faizah will find new ways to be strong.Paired with Hatem Aly’s beautiful, whimsical art, Olympic medalist Ibtihaj Muhammad and Morris Award finalist S.K. Ali bring readers an uplifting, universal story of new experiences, the unbreakable bond between siblings, and of being proud of who you are.",2875
How to Read a Book,ISBN not found,Kwame Alexander,"['Picture Books', 'Poetry', 'Childrens', 'Books About Books', 'Art', 'Fiction', 'School']",3.84,3167,667,32,Hardcover,"First published June 18, 2019","A stunning new picture book from Newbery Medalist Kwame Alexander and Caldecott Honoree Melissa Sweet! This New York Times bestselling duo has teamed up for the first time to bring you How to Read a Book, a poetic and beautiful journey about the experience of reading.Find a tree—ablack tupelo ordawn redwood will do—andplant yourself.(It’s okay if you prefer a stoop, like Langston Hughes.)With these words, an adventure begins. Kwame Alexander’s evocative poetry and Melissa Sweet’s lush artwork come together to take readers on a sensory journey between the pages of a book.",2604
It's Not Hansel and Gretel,ISBN not found,Josh Funk,"['Picture Books', 'Childrens', 'Humor', 'Fairy Tales', 'Fiction', 'Fantasy', 'Fractured Fairy Tales']",4.09,1588,269,40,Hardcover,"First published March 1, 2019","Hansel and Gretel will not listen to their storyteller. For one thing, who leaves a trail of bread crumbs lying around, when there are people starving? Not Hansel, that’s for sure! And that sweet old lady who lives in a house made of cookies and candy? There’s no way she’s an evil witch! As for Gretel, well, she’s about to set the record straight—after all, who says the story can’t be called Gretel and Hansel? It’s time for these wacky siblings to take their fairy tale into their own hands. So sit back and enjoy the gingerbread!With laugh-out-loud dialogue and bold, playful art (including hidden search-and-find fairy-tale creatures), this Hansel and Gretel retelling will have kids giggling right up to the delicious ending!",1976
Fry Bread: A Native American Family Story,ISBN not found,Kevin Noble Maillard,"['Picture Books', 'Childrens', 'Food', 'Family', 'Nonfiction', 'History', 'Cultural']",4.42,6005,1225,42,Hardcover,"First published October 22, 2019","Fry bread is food.It is warm and delicious, piled high on a plate.Fry bread is time.It brings families together for meals and new memories.Fry bread is nation.It is shared by many, from coast to coast and beyond.Fry bread is us.It is a celebration of old and new, traditional and modern, similarity and difference.",1655
What If Everybody Thought That?,ISBN not found,Ellen Javernick,"['Picture Books', 'Childrens', 'Fiction', 'Teaching', 'Social Issues', 'Cultural', 'Disability']",3.73,605,93,32,Hardcover,"First published August 27, 2019","What if everybody were more thoughtful before they judged someone? If you see someone in a wheelchair, you might think he or she couldn’t compete in a race. But…you might be wrong. What if you see a child with no hair? Do you think she is embarrassed all the time? How about a kid who has a really hard time reading? Do you think that means he’s not smart? You might think so. But…you might be wrong. With clear prose and lighthearted artwork, this companion book to the bestseller What If Everybody Did That? explores the preconceived notions we have about the world and encourages kids to be more thoughtful.",1466
Vacation for Dexter!,ISBN not found,Lindsay Ward,"['Picture Books', 'Dinosaurs', 'Childrens', 'Fiction', 'Travel', 'Storytime', 'Aeroplanes']",4.03,443,58,32,Hardcover,"First published April 16, 2019","Dexter T. Rexter is on a plane―for the very first time. Dexter can’t wait to go on vacation with his best friend, Jack. Supercool orange sunglasses? Check. Nifty travel hat? Check. Plane tickets? Uh, what? Dexter may be the toughest, coolest dinosaur around, but everyone knows T. rexes don’t fly! If anyone could do it, he could. It’s just that he’s suddenly feeling a little hot. And maybe a little nervous. But just as he starts to melt down, he notices Jack looks upset. Dexter realizes he has to be brave enough for both of them. And maybe, just maybe, he’ll start to have a bit of fun in the air. Both nervous and funny, Dexter tells the readers what he’s feeling and even asks their advice as he comes to understand that being brave with a friend makes everything a little better. And hey, those cookies during the flight don’t hurt, either!",1459
